score	conf	op-conf	yield	precision	extr	enabler	attrib	sentence	dependencies	Arg1 Cleanup feature	Arg1 comes after arg2	Arg2 comes before Rel	Args both start and end with nouns	Extr has attribution?	Extr has enabledBy?	Hyp words near rel	If before arg1 and no enabledBy?	Noun-Verb-Noun in arg2	OpenParse Confidence	Prep in arg2?	Prep right after arg2?	Prep right before arg1?	Rel contains VBD	Rel contains VBG	Rel contains VBP	Rel ends with of	Rel head is a communication verb?	Rel starts with "be"?	Sentence starts with extr?	That before rel	Vacuous rel+arg2	Verb after arg2?
1	0.6198680020445336	0.7345	301	0.806970509383378	(it; added $ 121 million for; losses)[attrib=The Phoenix-based holding company said]	false	true	The Phoenix-based holding company for Arizona 's largest bank said it added $ 121 million to its allowance for losses on loans and for real estate owned .	det(company_NN_3_26, The_DT_0_0); amod(company_NN_3_26, Phoenix-based_JJ_1_4); nn(company_NN_3_26, holding_NN_2_18); prep(company_NN_3_26, for_IN_4_34); pobj(for_IN_4_34, bank_NN_8_57); possessive(Arizona_NNP_5_38, 's_POS_6_46); poss(bank_NN_8_57, Arizona_NNP_5_38); amod(bank_NN_8_57, largest_JJS_7_49); nsubj(said_VBD_9_62, company_NN_3_26); ccomp(said_VBD_9_62, added_VBD_11_70); punct(said_VBD_9_62, ._._27_153); nsubj(added_VBD_11_70, it_PRP_10_67); dobj(added_VBD_11_70, $_$_12_76); prep(added_VBD_11_70, to_TO_15_90); prep(added_VBD_11_70, for_IN_18_107); number($_$_12_76, 121_CD_13_78); number($_$_12_76, million_CD_14_82); pobj(to_TO_15_90, allowance_NN_17_97); poss(allowance_NN_17_97, its_PRP$_16_93); pobj(for_IN_18_107, losses_NNS_19_111); prep(losses_NNS_19_111, on_IN_20_118); pobj(on_IN_20_118, loans_NNS_21_121); cc(on_IN_20_118, and_CC_22_127); conj(on_IN_20_118, for_IN_23_131); pobj(for_IN_23_131, estate_NN_25_140); amod(estate_NN_25_140, real_JJ_24_135); partmod(estate_NN_25_140, owned_VBN_26_147)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.7345	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
1	0.6198680020445336	0.7345	302	0.8074866310160428	(it; added $ 121 million to; its allowance)[attrib=The Phoenix-based holding company said]	false	true	The Phoenix-based holding company for Arizona 's largest bank said it added $ 121 million to its allowance for losses on loans and for real estate owned .	det(company_NN_3_26, The_DT_0_0); amod(company_NN_3_26, Phoenix-based_JJ_1_4); nn(company_NN_3_26, holding_NN_2_18); prep(company_NN_3_26, for_IN_4_34); pobj(for_IN_4_34, bank_NN_8_57); possessive(Arizona_NNP_5_38, 's_POS_6_46); poss(bank_NN_8_57, Arizona_NNP_5_38); amod(bank_NN_8_57, largest_JJS_7_49); nsubj(said_VBD_9_62, company_NN_3_26); ccomp(said_VBD_9_62, added_VBD_11_70); punct(said_VBD_9_62, ._._27_153); nsubj(added_VBD_11_70, it_PRP_10_67); dobj(added_VBD_11_70, $_$_12_76); prep(added_VBD_11_70, to_TO_15_90); prep(added_VBD_11_70, for_IN_18_107); number($_$_12_76, 121_CD_13_78); number($_$_12_76, million_CD_14_82); pobj(to_TO_15_90, allowance_NN_17_97); poss(allowance_NN_17_97, its_PRP$_16_93); pobj(for_IN_18_107, losses_NNS_19_111); prep(losses_NNS_19_111, on_IN_20_118); pobj(on_IN_20_118, loans_NNS_21_121); cc(on_IN_20_118, and_CC_22_127); conj(on_IN_20_118, for_IN_23_131); pobj(for_IN_23_131, estate_NN_25_140); amod(estate_NN_25_140, real_JJ_24_135); partmod(estate_NN_25_140, owned_VBN_26_147)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.7345	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
0	0.6187149953668409	0.2444	302	0.8053333333333333	(the blood supply; varies as; blood)	false	false	Capillaries in the brain , heart , kidneys , and liver are usually filled to capacity , but at many other sites the blood supply varies over time as blood is diverted from one destination to another .	prep(Capillaries_NNS_0_0, in_IN_1_12); punct(Capillaries_NNS_0_0, ,_,_8_43); cc(Capillaries_NNS_0_0, and_CC_9_45); conj(Capillaries_NNS_0_0, liver_NN_10_49); pobj(in_IN_1_12, brain_NN_3_19); det(brain_NN_3_19, the_DT_2_15); punct(brain_NN_3_19, ,_,_4_25); conj(brain_NN_3_19, heart_NN_5_27); punct(brain_NN_3_19, ,_,_6_33); conj(brain_NN_3_19, kidneys_NNS_7_35); nsubjpass(filled_VBN_13_67, Capillaries_NNS_0_0); auxpass(filled_VBN_13_67, are_VBP_11_55); advmod(filled_VBN_13_67, usually_RB_12_59); prep(filled_VBN_13_67, to_TO_14_74); punct(filled_VBN_13_67, ,_,_16_86); cc(filled_VBN_13_67, but_CC_17_88); conj(filled_VBN_13_67, diverted_VBN_31_158); punct(filled_VBN_13_67, ._._37_199); pobj(to_TO_14_74, capacity_NN_15_77); pobj(at_IN_18_92, sites_NNS_21_106); amod(sites_NNS_21_106, many_JJ_19_95); amod(sites_NNS_21_106, other_JJ_20_100); rcmod(sites_NNS_21_106, varies_VBZ_25_129); det(supply_NN_24_122, the_DT_22_112); nn(supply_NN_24_122, blood_NN_23_116); nsubj(varies_VBZ_25_129, supply_NN_24_122); prep(varies_VBZ_25_129, over_IN_26_136); prep(varies_VBZ_25_129, as_IN_28_146); pobj(over_IN_26_136, time_NN_27_141); pobj(as_IN_28_146, blood_NN_29_149); prep(diverted_VBN_31_158, at_IN_18_92); auxpass(diverted_VBN_31_158, is_VBZ_30_155); prep(diverted_VBN_31_158, from_IN_32_167); prep(diverted_VBN_31_158, to_TO_35_188); pobj(from_IN_32_167, destination_NN_34_176); num(destination_NN_34_176, one_CD_33_172); pobj(to_TO_35_188, another_DT_36_191)	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.2444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
0	0.6174359386153582	0.1473	302	0.8031914893617021	(Scorpio sales; would take Ford to sell off; the current Scorpio inventory of about 4,600 cars)	false	false	This year , Scorpio sales plummeted , and at the current sales pace it would take Ford 242 days to sell off the current Scorpio inventory of about 4,600 cars .	det(year_NN_1_5, This_DT_0_0); nn(sales_NNS_4_20, Scorpio_NNP_3_12); tmod(plummeted_VBD_5_26, year_NN_1_5); punct(plummeted_VBD_5_26, ,_,_2_10); nsubj(plummeted_VBD_5_26, sales_NNS_4_20); punct(plummeted_VBD_5_26, ,_,_6_36); cc(plummeted_VBD_5_26, and_CC_7_38); conj(plummeted_VBD_5_26, take_VB_15_77); punct(plummeted_VBD_5_26, ._._30_158); pobj(at_IN_8_42, pace_NN_12_63); det(pace_NN_12_63, the_DT_9_45); amod(pace_NN_12_63, current_JJ_10_49); nn(pace_NN_12_63, sales_NNS_11_57); prep(take_VB_15_77, at_IN_8_42); nsubj(take_VB_15_77, it_PRP_13_68); aux(take_VB_15_77, would_MD_14_71); dobj(take_VB_15_77, Ford_NNP_16_82); tmod(take_VB_15_77, days_NNS_18_91); xcomp(take_VB_15_77, sell_VB_20_99); num(days_NNS_18_91, 242_CD_17_87); aux(sell_VB_20_99, to_TO_19_96); prt(sell_VB_20_99, off_RP_21_104); dobj(sell_VB_20_99, inventory_NN_25_128); det(inventory_NN_25_128, the_DT_22_108); amod(inventory_NN_25_128, current_JJ_23_112); nn(inventory_NN_25_128, Scorpio_NNP_24_120); prep(inventory_NN_25_128, of_IN_26_138); pobj(of_IN_26_138, cars_NNS_29_153); quantmod(4,600_CD_28_147, about_IN_27_141); num(cars_NNS_29_153, 4,600_CD_28_147)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1473	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	0.6174359386153582	0.1473	302	0.8010610079575596	(it; would take Ford to sell off; the current Scorpio inventory of about 4,600 cars)	false	false	This year , Scorpio sales plummeted , and at the current sales pace it would take Ford 242 days to sell off the current Scorpio inventory of about 4,600 cars .	det(year_NN_1_5, This_DT_0_0); nn(sales_NNS_4_20, Scorpio_NNP_3_12); tmod(plummeted_VBD_5_26, year_NN_1_5); punct(plummeted_VBD_5_26, ,_,_2_10); nsubj(plummeted_VBD_5_26, sales_NNS_4_20); punct(plummeted_VBD_5_26, ,_,_6_36); cc(plummeted_VBD_5_26, and_CC_7_38); conj(plummeted_VBD_5_26, take_VB_15_77); punct(plummeted_VBD_5_26, ._._30_158); pobj(at_IN_8_42, pace_NN_12_63); det(pace_NN_12_63, the_DT_9_45); amod(pace_NN_12_63, current_JJ_10_49); nn(pace_NN_12_63, sales_NNS_11_57); prep(take_VB_15_77, at_IN_8_42); nsubj(take_VB_15_77, it_PRP_13_68); aux(take_VB_15_77, would_MD_14_71); dobj(take_VB_15_77, Ford_NNP_16_82); tmod(take_VB_15_77, days_NNS_18_91); xcomp(take_VB_15_77, sell_VB_20_99); num(days_NNS_18_91, 242_CD_17_87); aux(sell_VB_20_99, to_TO_19_96); prt(sell_VB_20_99, off_RP_21_104); dobj(sell_VB_20_99, inventory_NN_25_128); det(inventory_NN_25_128, the_DT_22_108); amod(inventory_NN_25_128, current_JJ_23_112); nn(inventory_NN_25_128, Scorpio_NNP_24_120); prep(inventory_NN_25_128, of_IN_26_138); pobj(of_IN_26_138, cars_NNS_29_153); quantmod(4,600_CD_28_147, about_IN_27_141); num(cars_NNS_29_153, 4,600_CD_28_147)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1473	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.6171051919707703	0.1473	303	0.8015873015873016	(we; Later this chapter will also examine; factors)	false	false	Later in this chapter , we will also examine how all of the biotic , or living , factors -- the other organisms that are part of an individual 's environment -- similarly influence the distribution and abundance of life on Earth .	dep(Later_RB_0_0, in_IN_1_6); pobj(in_IN_1_6, chapter_NN_3_14); det(chapter_NN_3_14, this_DT_2_9); advmod(examine_VB_8_37, Later_RB_0_0); punct(examine_VB_8_37, ,_,_4_22); nsubj(examine_VB_8_37, we_PRP_5_24); aux(examine_VB_8_37, will_MD_6_27); advmod(examine_VB_8_37, also_RB_7_32); advmod(examine_VB_8_37, how_WRB_9_45); punct(examine_VB_8_37, ,_,_17_79); dobj(examine_VB_8_37, factors_NNS_18_81); punct(examine_VB_8_37, ._._42_229); dep(how_WRB_9_45, all_DT_10_49); prep(all_DT_10_49, of_IN_11_53); punct(all_DT_10_49, ,_,_14_67); cc(all_DT_10_49, or_CC_15_69); conj(all_DT_10_49, living_VBG_16_72); pobj(of_IN_11_53, biotic_JJ_13_60); det(biotic_JJ_13_60, the_DT_12_56); dep(factors_NNS_18_81, organisms_NNS_22_102); punct(organisms_NNS_22_102, --_:_19_89); det(organisms_NNS_22_102, the_DT_20_92); amod(organisms_NNS_22_102, other_JJ_21_96); rcmod(organisms_NNS_22_102, part_NN_25_121); punct(organisms_NNS_22_102, --_:_31_158); dep(organisms_NNS_22_102, influence_NN_33_171); nsubj(part_NN_25_121, that_WDT_23_112); cop(part_NN_25_121, are_VBP_24_117); prep(part_NN_25_121, of_IN_26_126); pobj(of_IN_26_126, environment_NN_30_146); det(individual_NN_28_132, an_DT_27_129); possessive(individual_NN_28_132, 's_POS_29_143); poss(environment_NN_30_146, individual_NN_28_132); advmod(influence_NN_33_171, similarly_RB_32_161); dep(influence_NN_33_171, distribution_NN_35_185); det(distribution_NN_35_185, the_DT_34_181); cc(distribution_NN_35_185, and_CC_36_198); conj(distribution_NN_35_185, abundance_NN_37_202); prep(distribution_NN_35_185, on_IN_40_220); prep(abundance_NN_37_202, of_IN_38_212); pobj(of_IN_38_212, life_NN_39_215); pobj(on_IN_40_220, Earth_NNP_41_223)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	0.6161804172013395	0.1443	304	0.8021108179419525	(He; threatens; us)	false	false	He threatens us and we are all afraid of him and he does n't believe in the religion of Islam .	nsubj(threatens_VBZ_1_3, He_PRP_0_0); dobj(threatens_VBZ_1_3, us_PRP_2_13); cc(threatens_VBZ_1_3, and_CC_3_16); conj(threatens_VBZ_1_3, afraid_JJ_7_31); cc(threatens_VBZ_1_3, and_CC_10_45); conj(threatens_VBZ_1_3, believe_VB_14_61); punct(threatens_VBZ_1_3, ._._20_94); nsubj(afraid_JJ_7_31, we_PRP_4_20); cop(afraid_JJ_7_31, are_VBP_5_23); dep(afraid_JJ_7_31, all_DT_6_27); prep(afraid_JJ_7_31, of_IN_8_38); pobj(of_IN_8_38, him_PRP_9_41); nsubj(believe_VB_14_61, he_PRP_11_49); aux(believe_VB_14_61, does_VBZ_12_52); neg(believe_VB_14_61, n't_RB_13_57); prep(believe_VB_14_61, in_IN_15_69); pobj(in_IN_15_69, religion_NN_17_76); det(religion_NN_17_76, the_DT_16_72); prep(religion_NN_17_76, of_IN_18_85); pobj(of_IN_18_85, Islam_NNP_19_88)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	0.6161804172013395	0.1443	305	0.8026315789473685	(his father; However betrays; his whereabouts)	false	false	However his father , Whitechapel , betrays his whereabouts , fearing that his son will die if he is not captured and returned home to the plantation .	poss(father_NN_2_12, his_PRP$_1_8); punct(father_NN_2_12, ,_,_3_19); appos(father_NN_2_12, Whitechapel_NNP_4_21); punct(father_NN_2_12, ,_,_5_33); advmod(betrays_VBZ_6_35, However_RB_0_0); nsubj(betrays_VBZ_6_35, father_NN_2_12); dobj(betrays_VBZ_6_35, whereabouts_NN_8_47); punct(betrays_VBZ_6_35, ,_,_9_59); xcomp(betrays_VBZ_6_35, fearing_VBG_10_61); punct(betrays_VBZ_6_35, ._._27_149); poss(whereabouts_NN_8_47, his_PRP$_7_43); ccomp(fearing_VBG_10_61, die_VB_15_87); poss(son_NN_13_78, his_PRP$_12_74); complm(die_VB_15_87, that_IN_11_69); nsubj(die_VB_15_87, son_NN_13_78); aux(die_VB_15_87, will_MD_14_82); advcl(die_VB_15_87, captured_VBN_20_104); mark(captured_VBN_20_104, if_IN_16_91); nsubjpass(captured_VBN_20_104, he_PRP_17_94); auxpass(captured_VBN_20_104, is_VBZ_18_97); neg(captured_VBN_20_104, not_RB_19_100); cc(captured_VBN_20_104, and_CC_21_113); conj(captured_VBN_20_104, returned_VBN_22_117); dobj(captured_VBN_20_104, home_NN_23_126); prep(captured_VBN_20_104, to_TO_24_131); pobj(to_TO_24_131, plantation_NN_26_138); det(plantation_NN_26_138, the_DT_25_134)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
0	0.6140102483147367	0.0477	305	0.800524934383202	(pseudoobscura results from gene interactions among at least four loci , and postzygotic isolation; be hybrid sterility between; two subspecies of the fruit fly Drosophila)	false	false	For example , hybrid sterility between two subspecies of the fruit fly Drosophila pseudoobscura results from gene interactions among at least four loci , and postzygotic isolation in the sunflower hybrid zone discussed earlier is influenced by at least 26 chromosome segments .	pobj(For_IN_0_0, example_NN_1_4); prep(sterility_NN_4_21, For_IN_0_0); punct(sterility_NN_4_21, ,_,_2_12); amod(sterility_NN_4_21, hybrid_JJ_3_14); prep(sterility_NN_4_21, between_IN_5_31); pobj(between_IN_5_31, subspecies_NNS_7_43); num(subspecies_NNS_7_43, two_CD_6_39); prep(subspecies_NNS_7_43, of_IN_8_54); pobj(of_IN_8_54, Drosophila_NNP_12_71); det(Drosophila_NNP_12_71, the_DT_9_57); nn(Drosophila_NNP_12_71, fruit_NN_10_61); nn(Drosophila_NNP_12_71, fly_NN_11_67); nsubj(pseudoobscura_VBD_13_82, sterility_NN_4_21); dobj(pseudoobscura_VBD_13_82, results_NNS_14_96); prep(pseudoobscura_VBD_13_82, among_IN_18_127); punct(pseudoobscura_VBD_13_82, ,_,_23_152); cc(pseudoobscura_VBD_13_82, and_CC_24_154); conj(pseudoobscura_VBD_13_82, isolation_NN_26_170); punct(pseudoobscura_VBD_13_82, ._._42_276); prep(results_NNS_14_96, from_IN_15_104); pobj(from_IN_15_104, interactions_NNS_17_114); nn(interactions_NNS_17_114, gene_NN_16_109); pobj(among_IN_18_127, loci_NNS_22_147); dep(at_IN_19_133, least_JJS_20_136); quantmod(four_CD_21_142, at_IN_19_133); num(loci_NNS_22_147, four_CD_21_142); amod(isolation_NN_26_170, postzygotic_JJ_25_158); dep(isolation_NN_26_170, influenced_VBN_35_230); det(zone_NN_31_204, the_DT_28_183); nn(zone_NN_31_204, sunflower_NN_29_187); nn(zone_NN_31_204, hybrid_NN_30_197); mark(influenced_VBN_35_230, in_IN_27_180); nsubjpass(influenced_VBN_35_230, zone_NN_31_204); auxpass(influenced_VBN_35_230, discussed_VBN_32_209); advmod(influenced_VBN_35_230, earlier_RB_33_219); auxpass(influenced_VBN_35_230, is_VBZ_34_227); prep(influenced_VBN_35_230, by_IN_36_241); pobj(by_IN_36_241, segments_NNS_41_267); dep(at_IN_37_244, least_JJS_38_247); quantmod(26_CD_39_253, at_IN_37_244); num(segments_NNS_41_267, 26_CD_39_253); nn(segments_NNS_41_267, chromosome_NN_40_256)	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0477	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6138541947112091	0.4031	306	0.8010471204188482	(the nervous system; be a network of; specialized cells)	false	false	The other major communication and control system is the nervous system , a network of specialized cells -- neurons -- that transmit signals along dedicated pathways .	det(communication_NN_3_16, The_DT_0_0); amod(communication_NN_3_16, other_JJ_1_4); amod(communication_NN_3_16, major_JJ_2_10); cc(communication_NN_3_16, and_CC_4_30); conj(communication_NN_3_16, system_NN_6_42); nn(system_NN_6_42, control_NN_5_34); nsubj(system_NN_10_64, communication_NN_3_16); cop(system_NN_10_64, is_VBZ_7_49); det(system_NN_10_64, the_DT_8_52); amod(system_NN_10_64, nervous_JJ_9_56); punct(system_NN_10_64, ,_,_11_71); appos(system_NN_10_64, network_NN_13_75); punct(system_NN_10_64, --_:_19_115); dep(system_NN_10_64, that_IN_20_118); punct(system_NN_10_64, ._._26_165); det(network_NN_13_75, a_DT_12_73); prep(network_NN_13_75, of_IN_14_83); punct(network_NN_13_75, --_:_17_104); dep(network_NN_13_75, neurons_NNS_18_107); pobj(of_IN_14_83, cells_NNS_16_98); amod(cells_NNS_16_98, specialized_JJ_15_86); pobj(that_IN_20_118, signals_NNS_22_132); nn(signals_NNS_22_132, transmit_NN_21_123); prep(signals_NNS_22_132, along_IN_23_140); pobj(along_IN_23_140, pathways_NNS_25_156); amod(pathways_NNS_25_156, dedicated_VBN_24_146)	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4031	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
1	0.6136573404015875	0.0155	307	0.8015665796344648	(Antiochus III; be asked for; help)	false	false	But when the Aetolians realised that Rome was to rule the Greek cities and asked Antiochus III the Great of Syria for help , the Roman general Manius Acilius Glabrio seized Lamia and advanced to Amfissa , where he conquered the Crissaean plain and besieged the town in 190 BC .	det(Aetolians_NNPS_3_13, the_DT_2_9); advmod(realised_VBD_4_23, when_WRB_1_4); nsubj(realised_VBD_4_23, Aetolians_NNPS_3_13); ccomp(realised_VBD_4_23, was_VBD_7_42); complm(was_VBD_7_42, that_IN_5_32); nsubj(was_VBD_7_42, Rome_NNP_6_37); xcomp(was_VBD_7_42, rule_VB_9_49); cc(was_VBD_7_42, and_CC_13_71); conj(was_VBD_7_42, asked_VBD_14_75); aux(rule_VB_9_49, to_TO_8_46); dobj(rule_VB_9_49, cities_NNS_12_64); det(cities_NNS_12_64, the_DT_10_54); amod(cities_NNS_12_64, Greek_JJ_11_58); dobj(asked_VBD_14_75, III_NNP_16_91); prep(asked_VBD_14_75, for_IN_21_114); nn(III_NNP_16_91, Antiochus_NNP_15_81); dep(III_NNP_16_91, Great_NNP_18_99); det(Great_NNP_18_99, the_DT_17_95); prep(Great_NNP_18_99, of_IN_19_105); pobj(of_IN_19_105, Syria_NNP_20_108); pobj(for_IN_21_114, help_NN_22_118); dep(general_JJ_26_135, Roman_NNP_25_129); det(Glabrio_NNP_29_158, the_DT_24_125); amod(Glabrio_NNP_29_158, general_JJ_26_135); nn(Glabrio_NNP_29_158, Manius_NNP_27_143); nn(Glabrio_NNP_29_158, Acilius_NNP_28_150); cc(seized_VBD_30_166, But_CC_0_0); dep(seized_VBD_30_166, realised_VBD_4_23); punct(seized_VBD_30_166, ,_,_23_123); nsubj(seized_VBD_30_166, Glabrio_NNP_29_158); dobj(seized_VBD_30_166, Lamia_NNP_31_173); cc(seized_VBD_30_166, and_CC_32_179); conj(seized_VBD_30_166, advanced_VBD_33_183); punct(seized_VBD_30_166, ._._50_276); prep(advanced_VBD_33_183, to_TO_34_192); pobj(to_TO_34_192, Amfissa_NNP_35_195); punct(Amfissa_NNP_35_195, ,_,_36_203); rcmod(Amfissa_NNP_35_195, conquered_VBD_39_214); advmod(conquered_VBD_39_214, where_WRB_37_205); nsubj(conquered_VBD_39_214, he_PRP_38_211); dobj(conquered_VBD_39_214, plain_NN_42_238); cc(conquered_VBD_39_214, and_CC_43_244); conj(conquered_VBD_39_214, besieged_VBN_44_248); det(plain_NN_42_238, the_DT_40_224); nn(plain_NN_42_238, Crissaean_NNP_41_228); dobj(besieged_VBN_44_248, town_NN_46_261); prep(besieged_VBN_44_248, in_IN_47_266); det(town_NN_46_261, the_DT_45_257); pobj(in_IN_47_266, BC_NNP_49_273); num(BC_NNP_49_273, 190_CD_48_269)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
1	0.6132773710699799	0.1349	308	0.8020833333333334	(Action potentials; can therefore spread along; axons)	false	false	Action potentials can therefore spread along axons , making them well suited for transmitting a signal over long distances .	nn(potentials_NNS_1_7, Action_NNP_0_0); nsubj(spread_VB_4_32, potentials_NNS_1_7); aux(spread_VB_4_32, can_MD_2_18); advmod(spread_VB_4_32, therefore_RB_3_22); prep(spread_VB_4_32, along_IN_5_39); punct(spread_VB_4_32, ,_,_7_51); xcomp(spread_VB_4_32, making_VBG_8_53); punct(spread_VB_4_32, ._._19_123); pobj(along_IN_5_39, axons_NNS_6_45); xcomp(making_VBG_8_53, suited_VBN_11_70); nsubj(suited_VBN_11_70, them_PRP_9_60); advmod(suited_VBN_11_70, well_RB_10_65); prep(suited_VBN_11_70, for_IN_12_77); pcomp(for_IN_12_77, transmitting_VBG_13_81); dobj(transmitting_VBG_13_81, signal_NN_15_96); prep(transmitting_VBG_13_81, over_IN_16_103); det(signal_NN_15_96, a_DT_14_94); pobj(over_IN_16_103, distances_NNS_18_113); amod(distances_NNS_18_113, long_JJ_17_108)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	0.6132773710699799	0.1349	309	0.8025974025974026	(He; will succeed Arthur E. Himebaugh as; general manager)	false	false	He will succeed Arthur E. Himebaugh as general manager Feb. 1 , when Mr. Himebaugh retires .	nsubj(succeed_VB_2_8, He_PRP_0_0); aux(succeed_VB_2_8, will_MD_1_3); dobj(succeed_VB_2_8, Himebaugh_NNP_5_26); prep(succeed_VB_2_8, as_IN_6_36); punct(succeed_VB_2_8, ._._16_91); nn(Himebaugh_NNP_5_26, Arthur_NNP_3_16); nn(Himebaugh_NNP_5_26, E._NNP_4_23); pobj(as_IN_6_36, manager_NN_8_47); amod(manager_NN_8_47, general_JJ_7_39); dep(manager_NN_8_47, Feb._NNP_9_55); num(Feb._NNP_9_55, 1_CD_10_60); punct(Feb._NNP_9_55, ,_,_11_62); dep(Feb._NNP_9_55, retires_VBZ_15_83); nn(Himebaugh_NNP_14_73, Mr._NNP_13_69); advmod(retires_VBZ_15_83, when_WRB_12_64); nsubj(retires_VBZ_15_83, Himebaugh_NNP_14_73)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
1	0.6128955555409064	1.0	310	0.8031088082901554	(his birth; is commemorated by; a plaque)	false	false	Byrom was born at what is now the Wellington Inn , Manchester , in 1692 , The Wellington Inn is now a major tourist attraction , and his birth is commemorated by a plaque in the bar area .	nsubjpass(born_VBN_2_10, Byrom_NNP_0_0); auxpass(born_VBN_2_10, was_VBD_1_6); prep(born_VBN_2_10, at_IN_3_15); punct(born_VBN_2_10, ,_,_25_127); cc(born_VBN_2_10, and_CC_26_129); conj(born_VBN_2_10, commemorated_VBN_30_146); punct(born_VBN_2_10, ._._38_187); pobj(at_IN_3_15, attraction_NN_24_116); dep(what_WP_4_18, is_VBZ_5_23); advmod(is_VBZ_5_23, now_RB_6_26); prep(is_VBZ_5_23, in_IN_13_64); dep(now_RB_6_26, Inn_NNP_9_45); det(Inn_NNP_9_45, the_DT_7_30); nn(Inn_NNP_9_45, Wellington_NNP_8_34); punct(Inn_NNP_9_45, ,_,_10_49); appos(Inn_NNP_9_45, Manchester_NNP_11_51); punct(Inn_NNP_9_45, ,_,_12_62); pobj(in_IN_13_64, 1692_CD_14_67); det(Inn_NNP_18_89, The_DT_16_74); nn(Inn_NNP_18_89, Wellington_NNP_17_78); dep(attraction_NN_24_116, what_WP_4_18); punct(attraction_NN_24_116, ,_,_15_72); nsubj(attraction_NN_24_116, Inn_NNP_18_89); cop(attraction_NN_24_116, is_VBZ_19_93); advmod(attraction_NN_24_116, now_RB_20_96); det(attraction_NN_24_116, a_DT_21_100); amod(attraction_NN_24_116, major_JJ_22_102); nn(attraction_NN_24_116, tourist_NN_23_108); poss(birth_NN_28_137, his_PRP$_27_133); nsubjpass(commemorated_VBN_30_146, birth_NN_28_137); auxpass(commemorated_VBN_30_146, is_VBZ_29_143); prep(commemorated_VBN_30_146, by_IN_31_159); pobj(by_IN_31_159, plaque_NN_33_164); det(plaque_NN_33_164, a_DT_32_162); prep(plaque_NN_33_164, in_IN_34_171); pobj(in_IN_34_171, area_NN_37_182); det(area_NN_37_182, the_DT_35_174); nn(area_NN_37_182, bar_NN_36_178)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
